combo_idx,trade_idx,open_idx,ts,event,contract,side,qty,price_btc,amount_btc,fee_btc,spot,amount_usd,fee_usd,balance_usd,exit_reason,comment,status
0,188,187,2025-08-08 08:00:00+00:00,close,BTC-8AUG25-120000-C,buy,5.8,0.0,-0.0,0.0,116800.52,-0.0,0.0,113171.05,expiry,,0
0,188,187,2025-08-08 08:00:00+00:00,close,BTC-8AUG25-114000-P,buy,5.8,0.0,-0.0,0.0,116800.52,-0.0,0.0,113171.05,expiry,,0
0,189,189,2025-08-08 16:30:00+00:00,open,BTC-9AUG25-119000-C,sell,5.9,1e-04,0.00059,6.1478e-05,116035.81,68.46113,7.1336493,113232.375,,,0
0,189,189,2025-08-08 16:30:00+00:00,open,BTC-9AUG25-113000-P,sell,5.9,1e-04,0.00059,6.1478e-05,116035.81,68.46113,7.1336493,113293.7,,,0
0,190,189,2025-08-09 08:00:00+00:00,close,BTC-9AUG25-119000-C,buy,5.9,0.0,-0.0,0.0,116768.11,-0.0,0.0,113293.7,expiry,,0
0,190,189,2025-08-09 08:00:00+00:00,close,BTC-9AUG25-113000-P,buy,5.9,0.0,-0.0,0.0,116768.11,-0.0,0.0,113293.7,expiry,,0
0,191,191,2025-08-11 04:05:00+00:00,open,BTC-11AUG25-124000-C,sell,5.6,0.0002,0.0011199999,0.000116703995,121878.76,136.50421,14.223738,113415.984,,,0
0,191,191,2025-08-11 04:05:00+00:00,open,BTC-11AUG25-120000-P,sell,5.6,0.0002,0.0011199999,0.000116703995,121878.76,136.50421,14.223738,113538.266,,,0
0,192,191,2025-08-11 08:00:00+00:00,close,BTC-11AUG25-124000-C,buy,5.6,0.0,-0.0,0.0,121549.73,-0.0,0.0,113538.266,expiry,,0
0,192,191,2025-08-11 08:00:00+00:00,close,BTC-11AUG25-120000-P,buy,5.6,0.0,-0.0,0.0,121549.73,-0.0,0.0,113538.266,expiry,,0
0,193,193,2025-08-11 18:20:00+00:00,open,BTC-12AUG25-123000-C,sell,5.7,1e-04,0.00057,5.9394e-05,119648.53,68.19966,7.106405,113599.36,,,0
0,193,193,2025-08-11 18:20:00+00:00,open,BTC-12AUG25-117000-P,sell,5.7,1e-04,0.00057,5.9394e-05,119648.53,68.19966,7.106405,113660.45,,,0
0,194,193,2025-08-12 08:00:00+00:00,close,BTC-12AUG25-123000-C,buy,5.7,0.0,-0.0,0.0,119005.49,-0.0,0.0,113660.45,expiry,,0
0,194,193,2025-08-12 08:00:00+00:00,close,BTC-12AUG25-117000-P,buy,5.7,0.0,-0.0,0.0,119005.49,-0.0,0.0,113660.45,expiry,,0
0,195,195,2025-08-12 18:00:00+00:00,open,BTC-13AUG25-122000-C,sell,5.7,0.0003,0.0017100001,0.000178182,119336.32,204.06512,21.263586,113843.25,,,0
0,195,195,2025-08-12 18:00:00+00:00,open,BTC-13AUG25-116000-P,sell,5.7,0.0002,0.00114,0.000118788,119336.32,136.0434,14.175722,113965.12,,,0
0,196,195,2025-08-13 08:00:00+00:00,close,BTC-13AUG25-122000-C,buy,5.7,0.0,-0.0,0.0,119523.81,-0.0,0.0,113965.12,expiry,,0
0,196,195,2025-08-13 08:00:00+00:00,close,BTC-13AUG25-116000-P,buy,5.7,0.0,-0.0,0.0,119523.81,-0.0,0.0,113965.12,expiry,,0
0,197,197,2025-08-13 18:00:00+00:00,open,BTC-14AUG25-125000-C,sell,5.6,0.0003,0.0016800001,0.000175056,121818.55,204.65517,21.32507,114148.445,,,0
0,197,197,2025-08-13 18:00:00+00:00,open,BTC-14AUG25-119000-P,sell,5.6,0.0003,0.0016800001,0.000175056,121818.55,204.65517,21.32507,114331.78,,,0
0,198,197,2025-08-14 08:00:00+00:00,close,BTC-14AUG25-125000-C,buy,5.6,0.0,-0.0,0.0,121763.18,-0.0,0.0,114331.78,expiry,,0
0,198,197,2025-08-14 08:00:00+00:00,close,BTC-14AUG25-119000-P,buy,5.6,0.0,-0.0,0.0,121763.18,-0.0,0.0,114331.78,expiry,,0
0,199,199,2025-08-14 19:00:00+00:00,open,BTC-15AUG25-121000-C,sell,5.8,0.0003,0.0017400001,0.000181308,118171.94,205.61919,21.425518,114515.98,,,0
0,199,199,2025-08-14 19:00:00+00:00,open,BTC-15AUG25-115000-P,sell,5.8,0.0002,0.00116,0.000120872,118171.94,137.07944,14.283678,114638.766,,,0
0,200,199,2025-08-15 08:00:00+00:00,close,BTC-15AUG25-121000-C,buy,5.8,0.0,-0.0,0.0,119116.44,-0.0,0.0,114638.766,expiry,,0
0,200,199,2025-08-15 08:00:00+00:00,close,BTC-15AUG25-115000-P,buy,5.8,0.0,-0.0,0.0,119116.44,-0.0,0.0,114638.766,expiry,,0
0,201,201,2025-08-15 16:30:00+00:00,open,BTC-16AUG25-121000-C,sell,5.9,1e-04,0.00059,6.1478e-05,117247.38,69.17596,7.2081347,114700.734,,,0
0,201,201,2025-08-15 16:30:00+00:00,open,BTC-16AUG25-114000-P,sell,5.9,0.0003,0.0017700001,0.00018443401,117247.38,207.52788,21.624405,114886.64,,,0
0,202,201,2025-08-16 08:00:00+00:00,close,BTC-16AUG25-121000-C,buy,5.9,0.0,-0.0,0.0,117677.31,-0.0,0.0,114886.64,expiry,,0
0,202,201,2025-08-16 08:00:00+00:00,close,BTC-16AUG25-114000-P,buy,5.9,0.0,-0.0,0.0,117677.31,-0.0,0.0,114886.64,expiry,,0
0,203,203,2025-08-18 04:05:00+00:00,open,BTC-18AUG25-117000-C,sell,6.0,1e-04,0.00059999997,6.252e-05,115185.63,69.11138,7.2014055,114948.55,,,0
0,203,203,2025-08-18 04:05:00+00:00,open,BTC-18AUG25-112000-P,sell,6.0,0.0002,0.0011999999,0.00012504,115185.63,138.22276,14.402811,115072.37,,,0
0,204,203,2025-08-18 08:00:00+00:00,close,BTC-18AUG25-117000-C,buy,6.0,0.0,-0.0,0.0,115302.51,-0.0,0.0,115072.37,expiry,,0
0,204,203,2025-08-18 08:00:00+00:00,close,BTC-18AUG25-112000-P,buy,6.0,0.0,-0.0,0.0,115302.51,-0.0,0.0,115072.37,expiry,,0
0,205,205,2025-08-18 18:00:00+00:00,open,BTC-19AUG25-120000-C,sell,5.9,1e-04,0.00059,6.1478e-05,116460.2,68.71152,7.15974,115133.92,,,0
0,205,205,2025-08-18 18:00:00+00:00,open,BTC-19AUG25-113000-P,sell,5.9,1e-04,0.00059,6.1478e-05,116460.2,68.71152,7.15974,115195.48,,,0
0,206,205,2025-08-19 08:00:00+00:00,close,BTC-19AUG25-120000-C,buy,5.9,0.0,-0.0,0.0,115011.6,-0.0,0.0,115195.48,expiry,,0
0,206,205,2025-08-19 08:00:00+00:00,close,BTC-19AUG25-113000-P,buy,5.9,0.0,-0.0,0.0,115011.6,-0.0,0.0,115195.48,expiry,,0
0,207,207,2025-08-19 18:00:00+00:00,open,BTC-20AUG25-116000-C,sell,6.1,0.0002,0.00122,0.000127124,113497.48,138.46692,14.428253,115319.516,,,0
0,207,207,2025-08-19 18:00:00+00:00,open,BTC-20AUG25-110000-P,sell,6.1,0.0004,0.00244,0.000254248,113497.48,276.93384,28.856506,115567.586,,,0
0,208,207,2025-08-20 08:00:00+00:00,close,BTC-20AUG25-116000-C,buy,6.1,0.0,-0.0,0.0,113420.94,-0.0,0.0,115567.586,expiry,,0
0,208,207,2025-08-20 08:00:00+00:00,close,BTC-20AUG25-110000-P,buy,6.1,0.0,-0.0,0.0,113420.94,-0.0,0.0,115567.586,expiry,,0
0,209,209,2025-08-20 18:00:00+00:00,open,BTC-21AUG25-117000-C,sell,6.1,0.0002,0.00122,0.000127124,114220.1,139.34853,14.520116,115692.414,,,0
0,209,209,2025-08-20 18:00:00+00:00,open,BTC-21AUG25-111000-P,sell,6.1,0.0002,0.00122,0.000127124,114220.1,139.34853,14.520116,115817.24,,,0
0,210,209,2025-08-21 08:00:00+00:00,close,BTC-21AUG25-117000-C,buy,6.1,0.0,-0.0,0.0,113900.95,-0.0,0.0,115817.24,expiry,,0
0,210,209,2025-08-21 08:00:00+00:00,close,BTC-21AUG25-111000-P,buy,6.1,0.0,-0.0,0.0,113900.95,-0.0,0.0,115817.24,expiry,,0
0,211,211,2025-08-21 18:00:00+00:00,open,BTC-22AUG25-115000-C,sell,6.2,0.0002,0.00124,0.000129208,112369.99,139.33879,14.519101,115942.06,,,0
0,211,211,2025-08-21 18:00:00+00:00,open,BTC-22AUG25-109000-P,sell,6.2,0.0003,0.0018600001,0.00019381201,112369.99,209.0082,21.778654,116129.3,,,0
0,212,211,2025-08-22 08:00:00+00:00,close,BTC-22AUG25-115000-C,buy,6.2,0.0,-0.0,0.0,113038.03,-0.0,0.0,116129.3,expiry,,0
0,212,211,2025-08-22 08:00:00+00:00,close,BTC-22AUG25-109000-P,buy,6.2,0.0,-0.0,0.0,113038.03,-0.0,0.0,116129.3,expiry,,0
0,213,213,2025-08-22 16:30:00+00:00,open,BTC-23AUG25-120000-C,sell,6.0,1e-04,0.00059999997,6.252e-05,116401.64,69.84098,7.2774305,116191.86,,,0
0,213,213,2025-08-22 16:30:00+00:00,open,BTC-23AUG25-113000-P,sell,6.0,0.0003,0.0018000001,0.00018756001,116401.64,209.52296,21.832293,116379.55,,,0
0,214,213,2025-08-23 08:00:00+00:00,close,BTC-23AUG25-120000-C,buy,6.0,0.0,-0.0,0.0,115807.75,-0.0,0.0,116379.55,expiry,,0
0,214,213,2025-08-23 08:00:00+00:00,close,BTC-23AUG25-113000-P,buy,6.0,0.0,-0.0,0.0,115807.75,-0.0,0.0,116379.55,expiry,,0
0,215,215,2025-08-25 04:05:00+00:00,open,BTC-25AUG25-115000-C,sell,6.2,1e-04,0.00062,6.4604e-05,112996.52,70.057846,7.3000274,116442.305,,,0
0,215,215,2025-08-25 04:05:00+00:00,open,BTC-25AUG25-111000-P,sell,6.2,1e-04,0.00062,6.4604e-05,112996.52,70.057846,7.3000274,116505.06,,,0
0,216,215,2025-08-25 08:00:00+00:00,close,BTC-25AUG25-115000-C,buy,6.2,0.0,-0.0,0.0,111392.29,-0.0,0.0,116505.06,expiry,,0
0,216,215,2025-08-25 08:00:00+00:00,close,BTC-25AUG25-111000-P,buy,6.2,0.0,-0.0,0.0,111392.29,-0.0,0.0,116505.06,expiry,,0
0,217,217,2025-08-25 19:00:00+00:00,open,BTC-26AUG25-115000-C,sell,6.2,0.0002,0.00124,0.000129208,112350.95,139.31519,14.516642,116629.87,,,0
0,217,217,2025-08-25 19:00:00+00:00,open,BTC-26AUG25-109000-P,sell,6.2,0.0002,0.00124,0.000129208,112350.95,139.31519,14.516642,116754.664,,,0
0,218,217,2025-08-26 08:00:00+00:00,close,BTC-26AUG25-115000-C,buy,6.2,0.0,-0.0,0.0,110360.35,-0.0,0.0,116754.664,expiry,,0
0,218,217,2025-08-26 08:00:00+00:00,close,BTC-26AUG25-109000-P,buy,6.2,0.0,-0.0,0.0,110360.35,-0.0,0.0,116754.664,expiry,,0
0,219,219,2025-08-26 18:00:00+00:00,open,BTC-27AUG25-113000-C,sell,6.4,1e-04,0.00064,6.6688e-05,110062.23,70.43983,7.3398294,116817.766,,,0
0,219,219,2025-08-26 18:00:00+00:00,open,BTC-27AUG25-107000-P,sell,6.4,0.0004,0.00256,0.000266752,110062.23,281.7593,29.359318,117070.164,,,0
0,220,219,2025-08-27 08:00:00+00:00,close,BTC-27AUG25-113000-C,buy,6.4,0.0,-0.0,0.0,110798.58,-0.0,0.0,117070.164,expiry,,0
0,220,219,2025-08-27 08:00:00+00:00,close,BTC-27AUG25-107000-P,buy,6.4,0.0,-0.0,0.0,110798.58,-0.0,0.0,117070.164,expiry,,0
0,221,221,2025-08-27 19:00:00+00:00,open,BTC-28AUG25-115000-C,sell,6.3,1e-04,0.00062999997,6.5645996e-05,112006.57,70.56414,7.352783,117133.375,,,0
0,221,221,2025-08-27 19:00:00+00:00,open,BTC-28AUG25-109000-P,sell,6.3,0.0003,0.0018900001,0.00019693801,112006.57,211.69243,22.058352,117323.01,,,0
0,222,221,2025-08-28 08:00:00+00:00,close,BTC-28AUG25-115000-C,buy,6.3,0.0,-0.0,0.0,113160.5,-0.0,0.0,117323.01,expiry,,0
0,222,221,2025-08-28 08:00:00+00:00,close,BTC-28AUG25-109000-P,buy,6.3,0.0,-0.0,0.0,113160.5,-0.0,0.0,117323.01,expiry,,0
0,223,223,2025-08-28 18:00:00+00:00,open,BTC-29AUG25-116000-C,sell,6.3,0.0003,0.0018900001,0.00019693801,112337.44,212.31776,22.123512,117513.2,,,0
0,223,223,2025-08-28 18:00:00+00:00,open,BTC-29AUG25-109000-P,sell,6.3,0.0003,0.0018900001,0.00019693801,112337.44,212.31776,22.123512,117703.4,,,0
0,224,223,2025-08-29 08:00:00+00:00,close,BTC-29AUG25-116000-C,buy,6.3,0.0,-0.0,0.0,110191.95,-0.0,0.0,117703.4,expiry,,0
0,224,223,2025-08-29 08:00:00+00:00,close,BTC-29AUG25-109000-P,buy,6.3,0.0,-0.0,0.0,110191.95,-0.0,0.0,117703.4,expiry,,0
0,225,225,2025-08-29 16:30:00+00:00,open,BTC-30AUG25-112000-C,sell,6.5,1e-04,0.00065,6.773e-05,108647.04,70.620575,7.3586636,117766.66,,,0
